order_id,user_id,product_id,quantity,amount,order_time
38754,3105,5,1,62.15,2025-05-21
38755,2938,196,4,15344.0,2024-12-09
38756,1714,56,2,3878.04,2026-05-23
38757,3872,121,1,1766.46,2026-02-01
38758,713,153,5,1011.95,2026-02-25
38759,951,155,4,18128.28,2025-01-05
38760,1436,188,3,12573.42,2025-06-17
38761,4566,132,3,9991.44,2024-11-09
38762,1539,29,2,3529.0,2025-05-15
38763,2613,111,2,9009.84,2025-09-09
38764,2169,114,1,3846.71,2025-01-02
38765,2198,7,5,18275.8,2025-01-31
38766,2201,160,3,1496.34,2024-01-07
38767,3052,148,2,9409.98,2025-10-27
38768,1671,64,4,19065.52,2026-01-25
38769,4670,112,4,13825.84,2025-05-15
38770,3135,43,4,10740.48,2025-08-31
38771,3365,100,4,16743.6,2024-06-13
38772,2116,158,3,10118.85,2025-12-21
38773,225,60,2,9058.8,2024-08-07
38774,847,156,5,19940.6,2025-10-13
38775,4070,40,2,586.36,2025-04-02
38776,2957,67,2,3389.86,2026-02-05
38777,4388,37,2,8149.74,2025-07-31
38778,2262,99,1,3626.18,2025-12-18
38779,1584,59,2,3981.1,2024-03-08
38780,971,20,4,997.52,2026-06-11
38781,3973,191,1,3356.27,2025-11-08
38782,1217,163,2,6436.9,2025-06-02
38783,1639,58,3,10818.87,2025-07-20
38784,2122,121,3,5299.38,2025-12-18
38785,4721,138,3,5037.06,2024-10-16
38786,2712,59,4,7962.2,2025-02-09
38787,1287,117,3,11606.55,2025-06-19
38788,3158,149,4,11179.36,2025-10-15
38789,58,43,1,2685.12,2025-05-04
38790,1685,43,4,10740.48,2024-10-27
38791,3489,103,5,21319.25,2026-04-05
38792,1305,129,5,7918.55,2025-09-27
38793,1631,174,1,1174.39,2026-05-31
38794,4081,127,5,10537.6,2026-01-10
38795,4304,107,2,6820.9,2025-10-18
38796,1167,159,3,14854.35,2024-04-15
38797,413,63,4,13004.12,2025-07-28
38798,1619,174,2,2348.78,2024-01-25
38799,2778,151,3,14658.03,2025-12-23
38800,740,18,5,9367.25,2025-08-10
38801,4900,190,1,2189.52,2026-02-28
38802,4515,27,4,16085.32,2026-03-25
38803,919,44,3,4124.85,2025-02-05
38804,2249,174,2,2348.78,2025-08-04
38805,4083,61,5,14110.1,2025-10-25
38806,4176,140,3,1065.96,2026-02-14
38807,1504,105,1,1476.34,2025-10-11
38808,3228,16,2,9250.74,2026-06-07
38809,828,149,4,11179.36,2025-07-05
38810,3232,100,1,4185.9,2025-02-28
38811,2874,117,1,3868.85,2025-10-11
38812,1618,192,4,8702.48,2026-05-25
38813,1186,123,5,21393.15,2025-09-06
38814,1685,13,1,3887.81,2025-04-12
38815,510,178,3,13539.54,2025-01-18
38816,695,128,1,4168.6,2025-03-02
38817,3280,8,2,8007.84,2024-09-18
38818,4017,184,5,3753.35,2025-02-06
38819,2069,184,4,3002.68,2026-01-05
38820,1247,136,1,4182.25,2025-01-10
38821,400,173,5,23543.2,2025-08-14
38822,2608,98,5,699.4,2025-09-16
38823,4585,152,1,3228.54,2024-10-04
38824,288,118,3,450.24,2024-08-01
38825,1404,21,5,9813.8,2025-11-27
38826,4533,141,2,2166.58,2025-04-29
38827,2178,50,3,6212.1,2025-03-02
38828,441,179,2,9163.18,2026-01-20
38829,4886,4,3,4202.82,2024-11-21
38830,1269,126,5,9353.85,2025-03-02
38831,2513,188,5,20955.7,2025-10-06
38832,186,196,2,7672.0,2025-06-27
38833,4258,149,1,2794.84,2025-05-05
38834,3271,162,3,4358.46,2026-03-02
38835,2449,73,4,19788.8,2025-03-14
38836,3544,153,5,1011.95,2025-10-23
38837,1480,105,1,1476.34,2025-10-30
38838,4887,85,3,3260.88,2025-08-20
38839,3063,132,4,13321.92,2026-05-13
38840,4641,64,4,19065.52,2025-02-20
38841,2461,80,5,19786.0,2025-08-16
38842,2579,25,3,2130.72,2024-04-17
38843,1145,168,1,684.74,2024-11-11
38844,4165,7,1,3655.16,2024-05-27
38845,635,126,5,9353.85,2025-01-11
38846,1304,173,2,9417.28,2025-09-14
38847,4662,5,4,248.6,2024-02-26
38848,533,40,2,586.36,2026-02-17
38849,1882,21,2,3925.52,2025-02-09
38850,2698,162,2,2905.64,2024-06-28
38851,4650,176,4,12207.88,2025-11-27
38852,953,150,1,3021.08,2025-12-07
38853,2806,91,3,8002.77,2026-04-11
38854,570,61,3,8466.06,2025-12-17
38855,4524,79,1,565.18,2026-03-15
38856,2823,119,2,6740.52,2024-11-19
38857,3216,131,2,1878.38,2024-12-02
38858,980,111,2,9009.84,2024-12-13
38859,4131,56,2,3878.04,2025-12-12
38860,3542,193,5,11171.85,2024-01-13
38861,2574,111,5,22524.6,2025-05-18
38862,3387,73,3,14841.6,2026-01-15
38863,3556,167,1,3127.07,2026-02-10
38864,2878,26,1,3290.38,2025-09-07
38865,1738,18,5,9367.25,2024-04-26
38866,2424,72,2,7340.32,2025-03-03
38867,2882,15,3,10480.26,2025-09-30
38868,2704,46,1,1872.9,2026-06-20
38869,2536,22,3,6183.9,2025-12-17
38870,3568,166,1,1073.4,2026-02-03
38871,2401,46,5,9364.5,2026-01-11
38872,4450,4,1,1400.94,2025-09-22
38873,3956,21,2,3925.52,2026-01-07
38874,3553,46,2,3745.8,2025-07-04
38875,979,89,2,8778.4,2025-11-29
38876,403,23,4,3503.4,2025-08-04
38877,2805,17,5,17881.75,2025-10-01
38878,1515,96,2,3773.54,2026-04-26
38879,1548,66,1,248.06,2024-09-16
38880,394,129,2,3167.42,2025-02-03
38881,2631,177,5,18944.65,2026-01-07
38882,104,35,1,490.43,2024-08-07
38883,1744,60,5,22647.0,2024-11-09
38884,422,6,5,10538.85,2024-03-26
38885,4714,118,4,600.32,2024-02-04
38886,3178,169,2,2725.3,2026-02-04
38887,3777,84,1,3226.02,2026-04-20
38888,4391,177,3,11366.79,2025-08-15
38889,276,26,4,13161.52,2025-11-26
38890,194,162,2,2905.64,2025-06-19
38891,4407,74,4,5596.44,2025-03-20
38892,4716,4,3,4202.82,2024-07-03
38893,1127,103,1,4263.85,2026-05-14
38894,4019,9,4,18914.76,2024-12-21
38895,250,69,5,8034.3,2025-06-06
38896,3468,9,2,9457.38,2026-06-28
38897,2830,25,2,1420.48,2025-01-19
38898,4392,40,1,293.18,2024-11-09
38899,238,195,1,2037.15,2025-04-17
38900,3721,25,2,1420.48,2026-05-18
38901,4010,51,3,4216.56,2025-04-02
38902,4906,121,4,7065.84,2025-11-01
38903,2337,146,2,9441.98,2025-05-08
38904,2585,187,1,267.66,2025-08-15
38905,1766,87,2,4392.86,2025-03-25
38906,3918,187,5,1338.3,2025-03-12
38907,4617,162,5,7264.1,2026-01-11
38908,1143,53,2,8209.72,2024-10-25
38909,2167,47,4,1101.88,2025-01-07
38910,1115,152,5,16142.7,2024-07-26
38911,2220,61,3,8466.06,2026-06-07
38912,4819,57,3,9327.87,2025-07-30
38913,1140,194,1,374.86,2024-05-17
38914,4663,77,1,1842.78,2025-05-27
38915,4572,148,2,9409.98,2026-06-29
38916,3517,71,5,20700.15,2025-03-02
38917,1977,115,3,14138.31,2025-03-15
38918,1597,162,5,7264.1,2025-07-29
38919,1146,54,2,9961.84,2024-04-22
38920,1628,65,5,19915.15,2026-03-23
38921,1859,200,4,14112.0,2024-04-13
38922,1246,179,5,22907.95,2025-02-06
38923,1483,117,1,3868.85,2026-06-17
38924,1522,41,2,3413.96,2026-01-16
38925,370,129,3,4751.13,2025-12-15
38926,4856,153,4,809.56,2025-10-01
38927,3193,52,3,2100.15,2025-03-02
38928,3233,81,1,2685.04,2026-04-22
38929,1786,71,4,16560.12,2025-10-13
38930,575,144,1,4224.5,2024-06-26
38931,3704,21,1,1962.76,2025-10-18
38932,4473,130,5,23590.45,2024-10-21
38933,2573,69,4,6427.44,2024-07-17
38934,2116,5,4,248.6,2025-09-22
38935,1903,73,3,14841.6,2025-08-21
38936,4080,181,1,1180.24,2026-05-30
38937,1157,146,2,9441.98,2026-04-04
38938,1086,19,4,14317.96,2024-05-22
38939,161,191,2,6712.54,2025-05-27
38940,759,6,4,8431.08,2024-06-25
38941,2749,63,3,9753.09,2024-12-30
38942,830,155,2,9064.14,2024-06-24
38943,849,182,4,691.24,2025-03-14
38944,1977,159,1,4951.45,2024-10-15
38945,4345,192,3,6526.86,2025-11-01
38946,1530,149,1,2794.84,2025-07-13
38947,2250,14,2,5786.84,2026-02-28
38948,2893,2,3,12492.24,2026-01-10
38949,3625,146,1,4720.99,2024-02-04
38950,1678,18,5,9367.25,2026-02-18
38951,4106,35,2,980.86,2025-05-01
38952,4811,82,1,1496.84,2025-01-26
38953,4455,83,5,16480.5,2025-11-25
38954,1300,25,4,2840.96,2025-06-09
38955,2172,135,5,8287.6,2024-08-15
38956,630,131,5,4695.95,2026-02-23
38957,4364,57,5,15546.45,2026-04-28
38958,278,54,2,9961.84,2025-08-30
38959,1024,16,3,13876.11,2024-07-04
38960,4172,148,5,23524.95,2025-11-09
38961,4622,133,2,6753.84,2025-09-11
38962,4714,61,4,11288.08,2025-09-21
38963,1200,159,2,9902.9,2026-03-12
38964,1718,24,3,492.81,2025-11-19
38965,1981,128,5,20843.0,2025-04-05
38966,1591,63,5,16255.15,2026-02-16
38967,270,173,1,4708.64,2024-12-16
38968,4098,172,1,2465.9,2025-04-08
38969,2621,88,2,5738.16,2025-02-08
38970,1387,125,5,15335.25,2026-04-07
38971,535,80,4,15828.8,2025-03-24
38972,1609,111,4,18019.68,2024-08-03
38973,2399,167,2,6254.14,2025-11-11
38974,4633,28,5,24708.05,2026-05-17
38975,2915,124,3,481.17,2026-03-29
38976,464,123,1,4278.63,2025-05-18
38977,23,5,3,186.45,2026-05-15
38978,689,15,4,13973.68,2026-05-27
38979,4067,105,3,4429.02,2025-09-14
38980,4224,49,1,2678.99,2026-05-13
38981,1287,4,2,2801.88,2026-01-31
38982,3861,14,1,2893.42,2026-04-07
38983,2083,138,3,5037.06,2025-10-07
38984,2535,87,5,10982.15,2026-03-20
38985,4197,125,4,12268.2,2024-12-11
38986,737,101,5,10128.75,2025-08-18
38987,4707,44,3,4124.85,2026-01-27
38988,1341,77,1,1842.78,2025-06-22
38989,2378,164,5,15288.7,2026-06-10
38990,196,128,2,8337.2,2025-09-05
38991,2462,187,3,802.98,2026-04-06
38992,1505,160,4,1995.12,2026-04-04
38993,2116,109,3,2559.12,2025-12-19
38994,2919,65,3,11949.09,2024-07-02
38995,4025,192,2,4351.24,2025-10-25
38996,871,4,1,1400.94,2025-05-21
38997,185,126,3,5612.31,2024-12-31
38998,1690,1,5,11861.85,2025-07-22
38999,1213,124,5,801.95,2026-02-14
39000,3646,77,5,9213.9,2026-05-14
39001,498,21,5,9813.8,2025-08-30
39002,1566,79,1,565.18,2025-04-26
39003,1663,169,1,1362.65,2026-02-28
39004,218,41,5,8534.9,2024-08-26
39005,4621,10,4,12248.4,2024-02-11
39006,1362,117,1,3868.85,2026-01-18
39007,4217,132,3,9991.44,2024-09-09
39008,1506,197,1,4580.12,2025-07-17
39009,2159,172,4,9863.6,2025-05-25
39010,2057,187,1,267.66,2025-05-02
39011,4318,166,1,1073.4,2024-11-18
39012,797,24,3,492.81,2025-11-08
39013,4957,152,2,6457.08,2025-05-19
39014,4051,19,2,7158.98,2025-09-20
39015,3720,84,4,12904.08,2026-02-06
39016,2252,116,2,2240.26,2025-09-27
39017,2501,171,4,6676.4,2025-02-05
39018,2309,75,1,4381.2,2026-06-26
39019,4962,123,1,4278.63,2025-12-26
39020,1033,87,3,6589.29,2025-06-14
39021,3845,79,4,2260.72,2025-05-22
39022,3185,85,1,1086.96,2026-03-29
39023,340,100,2,8371.8,2026-05-18
39024,2095,127,4,8430.08,2025-03-18
39025,4926,141,1,1083.29,2025-11-27
39026,4909,32,5,4384.3,2025-04-18
39027,489,10,2,6124.2,2026-01-05
39028,1346,59,4,7962.2,2024-11-27
39029,791,46,1,1872.9,2026-06-17
39030,3517,101,2,4051.5,2025-01-27
39031,4189,123,2,8557.26,2026-04-08
39032,1835,32,2,1753.72,2026-04-29
39033,1187,177,5,18944.65,2026-03-14
39034,4234,84,2,6452.04,2026-04-18
39035,3456,39,1,500.87,2025-01-06
39036,4408,179,1,4581.59,2025-02-07
39037,3270,144,2,8449.0,2026-01-26
39038,1707,39,5,2504.35,2025-10-13
39039,3600,60,1,4529.4,2026-04-13
39040,703,133,1,3376.92,2025-12-07
39041,1274,81,2,5370.08,2025-12-10
39042,539,192,4,8702.48,2025-10-30
39043,3754,176,4,12207.88,2025-02-01
39044,4213,26,3,9871.14,2025-11-09
39045,2940,51,4,5622.08,2025-10-26
39046,2615,68,5,11896.0,2025-06-24
39047,486,102,1,2267.31,2026-03-03
39048,1387,110,5,7920.75,2025-10-20
39049,1050,154,3,10898.46,2026-01-22
39050,784,20,5,1246.9,2026-05-17
39051,3060,71,3,12420.09,2025-07-14
39052,2925,152,5,16142.7,2026-03-21
39053,620,67,3,5084.79,2026-06-01
39054,4510,195,1,2037.15,2025-07-07
39055,3533,50,3,6212.1,2026-01-04
39056,4525,118,4,600.32,2026-01-16
39057,4339,16,2,9250.74,2025-05-06
39058,3475,161,3,10058.58,2026-06-18
39059,1805,178,3,13539.54,2024-11-09
39060,1099,116,3,3360.39,2025-07-29
39061,112,89,2,8778.4,2026-06-10
39062,4878,119,4,13481.04,2026-01-17
39063,970,115,4,18851.08,2025-09-13
39064,1634,130,2,9436.18,2024-04-20
39065,360,59,4,7962.2,2025-09-23
39066,4863,41,2,3413.96,2025-08-18
39067,919,191,3,10068.81,2025-04-25
39068,168,62,1,2279.43,2025-12-07
39069,3322,84,5,16130.1,2025-10-04
39070,3904,130,5,23590.45,2026-03-28
39071,2806,7,3,10965.48,2026-02-09
39072,2261,126,2,3741.54,2025-01-08
39073,4884,118,1,150.08,2025-08-30
39074,1870,136,3,12546.75,2025-08-21
39075,2840,3,3,379.92,2024-07-09
39076,4975,142,3,7364.43,2025-03-19
39077,758,87,5,10982.15,2024-03-11
39078,4784,72,3,11010.48,2025-05-30
39079,4494,33,5,18011.75,2025-06-05
39080,3818,155,4,18128.28,2026-05-16
39081,1974,11,3,3931.2,2026-01-13
39082,2709,97,1,3189.43,2024-04-08
39083,98,11,5,6552.0,2026-01-14
39084,3077,107,2,6820.9,2025-07-01
39085,1920,18,4,7493.8,2026-02-07
39086,2207,92,3,11343.99,2024-06-18
39087,87,90,5,23223.35,2025-11-26
39088,1767,94,2,7486.22,2025-10-19
39089,3192,109,3,2559.12,2024-10-03
39090,4539,74,5,6995.55,2025-06-16
39091,3648,170,3,12553.41,2025-11-17
39092,3678,3,5,633.2,2025-05-26
39093,682,32,1,876.86,2025-07-18
39094,4217,36,1,4313.18,2026-06-22
39095,4593,138,4,6716.08,2026-04-25
39096,4708,115,1,4712.77,2026-06-08
39097,2470,55,1,1681.23,2026-02-13
39098,135,199,3,6440.25,2025-04-10
39099,4411,117,2,7737.7,2026-05-27
39100,2246,25,5,3551.2,2026-03-29
39101,3790,190,5,10947.6,2025-04-22
39102,4107,162,4,5811.28,2026-03-16
39103,4965,153,1,202.39,2025-11-23
39104,3202,8,4,16015.68,2025-09-08
39105,735,53,3,12314.58,2025-05-21
39106,1134,10,4,12248.4,2024-05-12
39107,3099,78,2,7367.84,2025-09-21
39108,3472,93,1,2224.55,2025-03-08
39109,3266,129,5,7918.55,2024-04-20
39110,1969,186,5,16613.0,2025-12-25
39111,4112,147,5,17413.3,2026-04-12
39112,3145,20,4,997.52,2025-03-30
39113,1225,48,5,7680.6,2025-04-09
39114,1188,72,1,3670.16,2026-01-06
39115,7,58,3,10818.87,2026-05-24
39116,2109,38,4,861.36,2025-08-27
39117,2533,170,4,16737.88,2026-05-22
39118,4728,88,1,2869.08,2025-05-11
39119,3523,7,2,7310.32,2026-02-08
39120,1438,197,2,9160.24,2025-11-06
39121,936,20,3,748.14,2025-10-03
39122,560,180,1,3894.37,2024-07-23
39123,4187,26,3,9871.14,2024-11-07
39124,446,89,2,8778.4,2025-08-18
39125,1309,84,5,16130.1,2025-08-21
39126,1417,56,4,7756.08,2025-09-08
39127,1906,198,5,10484.05,2026-01-20
39128,3211,199,2,4293.5,2024-03-18
39129,330,62,3,6838.29,2025-03-03
39130,3398,128,2,8337.2,2024-06-04
39131,3679,190,5,10947.6,2026-01-05
39132,1554,36,1,4313.18,2026-01-20
39133,3003,20,1,249.38,2026-02-24
39134,3530,146,3,14162.97,2026-06-22
39135,2566,200,3,10584.0,2025-08-13
39136,2584,27,4,16085.32,2025-11-20
39137,2273,133,5,16884.6,2024-08-30
39138,2620,95,3,3191.31,2026-06-25
39139,1815,174,3,3523.17,2026-01-05
39140,3919,41,5,8534.9,2024-07-12
39141,3214,85,4,4347.84,2025-06-04
39142,3888,52,4,2800.2,2025-12-04
39143,1223,131,2,1878.38,2025-05-26
39144,3108,58,5,18031.45,2025-09-03
39145,2514,90,1,4644.67,2025-10-20
39146,4668,153,1,202.39,2024-07-08
39147,4534,196,1,3836.0,2026-06-04
39148,4853,120,5,11864.75,2025-11-22
39149,4687,169,5,6813.25,2025-04-26
39150,4977,190,4,8758.08,2024-02-24
39151,2552,41,2,3413.96,2025-09-08
39152,3439,33,2,7204.7,2026-06-29
39153,4984,38,4,861.36,2026-01-11
39154,2198,146,5,23604.95,2025-10-17
39155,4139,182,5,864.05,2024-01-27
39156,1321,49,5,13394.95,2026-03-13
39157,2367,61,1,2822.02,2026-04-06
39158,4314,16,4,18501.48,2026-03-10
39159,3791,85,5,5434.8,2025-10-29
39160,2536,44,4,5499.8,2025-05-23
39161,2376,31,2,9377.74,2024-06-27
39162,2307,95,1,1063.77,2026-04-19
39163,2614,155,2,9064.14,2025-07-09
39164,4215,169,4,5450.6,2025-08-12
39165,4386,114,2,7693.42,2026-05-18
39166,1663,3,3,379.92,2026-02-16
39167,225,95,4,4255.08,2024-07-04
39168,4990,162,4,5811.28,2025-07-23
39169,2801,138,4,6716.08,2025-07-25
39170,1281,57,5,15546.45,2025-08-22
39171,4341,157,1,2939.97,2025-01-13
39172,522,166,1,1073.4,2024-03-25
39173,1619,101,5,10128.75,2025-03-16
39174,4215,115,2,9425.54,2025-07-19
39175,3683,6,5,10538.85,2025-01-10
39176,1602,142,3,7364.43,2024-04-19
39177,2307,132,4,13321.92,2026-02-05
39178,4667,173,5,23543.2,2026-06-08
39179,3828,39,1,500.87,2025-07-28
39180,1216,54,2,9961.84,2025-08-01
39181,943,154,1,3632.82,2024-01-30
39182,3932,29,5,8822.5,2025-05-18
39183,1154,62,5,11397.15,2026-03-25
39184,2206,136,5,20911.25,2024-07-13
39185,3750,167,5,15635.35,2025-12-14
39186,261,146,3,14162.97,2025-08-11
39187,390,22,5,10306.5,2025-08-18
39188,4741,146,3,14162.97,2025-08-19
39189,4228,165,1,809.61,2024-11-18
39190,408,111,4,18019.68,2026-02-18
39191,2044,161,1,3352.86,2026-01-16
39192,567,176,4,12207.88,2024-12-03
39193,4782,48,5,7680.6,2024-11-18
39194,3371,130,5,23590.45,2024-02-07
39195,1980,26,4,13161.52,2024-05-19
39196,1953,145,5,18020.65,2025-09-15
39197,2007,4,2,2801.88,2026-04-20
39198,3839,9,1,4728.69,2025-08-22
39199,2316,10,3,9186.3,2026-04-18
39200,101,69,1,1606.86,2026-01-13
39201,4757,166,5,5367.0,2024-05-30
39202,3445,49,5,13394.95,2025-04-18
39203,33,40,2,586.36,2025-04-09
39204,4332,177,5,18944.65,2026-03-19
39205,4603,19,4,14317.96,2025-02-02
39206,332,37,2,8149.74,2026-03-06
39207,3517,49,5,13394.95,2025-04-18
39208,4582,134,3,3895.11,2026-04-23
39209,4216,64,3,14299.14,2026-04-24
39210,158,151,4,19544.04,2024-07-05
39211,3109,31,2,9377.74,2026-04-25
39212,4946,53,4,16419.44,2025-12-21
39213,2192,33,5,18011.75,2024-08-02
39214,3629,17,1,3576.35,2026-01-23
39215,3783,65,5,19915.15,2024-05-11
39216,3822,67,1,1694.93,2025-04-28
39217,2689,173,4,18834.56,2025-01-07
39218,693,88,5,14345.4,2026-04-22
39219,1052,37,2,8149.74,2026-06-16
39220,3884,92,4,15125.32,2024-04-26
39221,2923,27,1,4021.33,2025-03-03
39222,2099,148,1,4704.99,2025-08-07
39223,2157,170,1,4184.47,2025-11-24
39224,134,153,3,607.17,2025-09-24
39225,3751,108,3,8513.49,2024-11-15
39226,2128,70,4,14063.72,2024-09-15
39227,2386,179,1,4581.59,2026-01-27
39228,4528,110,1,1584.15,2025-04-02
39229,4198,167,3,9381.21,2025-02-09
39230,4427,121,5,8832.3,2025-07-06
39231,4472,106,1,1653.68,2025-11-02
39232,2279,30,5,15084.65,2026-06-11
39233,1475,47,1,275.47,2026-03-14
39234,4860,175,2,3957.3,2025-07-06
39235,4520,50,5,10353.5,2025-10-21
39236,1049,28,3,14824.83,2026-03-04
39237,416,31,2,9377.74,2026-05-26
39238,4398,48,5,7680.6,2025-08-04
39239,2167,194,2,749.72,2025-11-05
39240,2379,181,3,3540.72,2025-07-24
39241,662,60,3,13588.2,2026-01-24
39242,4455,47,2,550.94,2026-06-24
39243,289,173,2,9417.28,2024-09-27
39244,2601,129,3,4751.13,2025-11-09
39245,1726,194,2,749.72,2026-05-19
39246,575,119,1,3370.26,2025-07-06
39247,717,100,4,16743.6,2025-01-21
39248,3413,23,5,4379.25,2026-03-09
39249,4023,148,3,14114.97,2024-12-31
39250,2394,161,4,13411.44,2025-09-18
39251,4081,94,1,3743.11,2026-04-26
39252,3063,89,3,13167.6,2026-05-19
39253,1013,48,4,6144.48,2025-11-26
39254,2361,144,4,16898.0,2024-06-15
39255,2134,102,1,2267.31,2024-09-23
39256,1947,167,5,15635.35,2025-11-12
39257,3513,135,2,3315.04,2026-01-04
39258,1352,62,2,4558.86,2025-12-06
39259,2898,172,3,7397.7,2026-02-15
39260,3076,97,3,9568.29,2026-01-30
39261,3905,81,5,13425.2,2025-07-21
39262,3256,177,1,3788.93,2024-01-02
39263,2348,104,2,7778.98,2024-11-04
39264,528,4,2,2801.88,2024-05-27
39265,2654,13,2,7775.62,2025-09-09
39266,2975,26,1,3290.38,2024-04-22
39267,2697,141,4,4333.16,2025-01-30
39268,1282,96,1,1886.77,2025-09-08
39269,4651,171,3,5007.3,2026-03-27
39270,3280,140,1,355.32,2026-02-19
39271,4017,120,2,4745.9,2026-01-21
39272,4827,85,1,1086.96,2026-01-08
39273,3295,33,2,7204.7,2026-05-06
39274,3937,67,2,3389.86,2026-04-08
39275,1045,7,4,14620.64,2024-11-01
39276,3440,7,2,7310.32,2025-09-03
39277,313,43,5,13425.6,2024-12-29
39278,316,176,5,15259.85,2025-07-03
39279,2451,154,1,3632.82,2024-10-27
39280,1891,76,2,7689.56,2026-02-01
39281,3619,187,3,802.98,2025-08-19
39282,4222,116,5,5600.65,2026-03-31
39283,4001,184,5,3753.35,2024-08-17
39284,496,168,2,1369.48,2026-04-29
39285,981,109,5,4265.2,2026-02-13
39286,4840,66,4,992.24,2025-05-25
39287,4796,104,3,11668.47,2025-05-18
39288,2029,143,3,1426.71,2025-08-05
39289,2093,44,2,2749.9,2025-07-09
39290,4932,187,4,1070.64,2025-12-21
39291,2908,101,2,4051.5,2025-11-20
39292,3144,162,5,7264.1,2025-09-18
39293,728,140,2,710.64,2024-04-10
39294,4194,134,4,5193.48,2026-05-23
39295,1468,123,5,21393.15,2026-01-16
39296,1115,100,5,20929.5,2025-04-21
39297,1678,138,3,5037.06,2026-01-26
39298,2044,80,4,15828.8,2026-01-17
39299,2165,125,5,15335.25,2026-02-01
39300,3965,153,5,1011.95,2025-07-10
39301,3115,40,5,1465.9,2024-07-06
39302,4167,176,4,12207.88,2025-10-04
39303,4854,87,4,8785.72,2025-07-21
39304,2844,184,2,1501.34,2025-06-04
39305,2887,60,5,22647.0,2025-10-05
39306,4822,108,3,8513.49,2025-05-20
39307,107,135,1,1657.52,2024-01-13
39308,4871,113,4,19722.28,2024-05-25
39309,2342,175,3,5935.95,2025-10-07
39310,4053,124,3,481.17,2025-05-14
39311,1131,14,1,2893.42,2026-01-26
39312,1110,101,4,8103.0,2024-02-21
39313,3582,130,4,18872.36,2026-02-11
39314,1251,191,2,6712.54,2025-01-25
39315,2642,37,4,16299.48,2025-08-10
39316,3074,69,3,4820.58,2024-10-08
39317,2090,102,2,4534.62,2025-08-05
39318,81,22,5,10306.5,2025-07-06
39319,2536,70,4,14063.72,2025-11-05
39320,916,45,2,9124.8,2026-06-13
39321,262,7,1,3655.16,2025-10-06
39322,3320,5,5,310.75,2026-01-18
39323,3041,154,1,3632.82,2025-12-06
39324,4904,92,1,3781.33,2025-03-13
39325,4644,47,3,826.41,2024-02-29
39326,2663,87,4,8785.72,2024-08-03
39327,2995,66,3,744.18,2026-03-31
39328,1973,149,3,8384.52,2025-07-28
39329,2175,121,2,3532.92,2025-04-06
39330,1328,66,2,496.12,2025-03-06
39331,4891,2,5,20820.4,2025-12-25
39332,3886,18,3,5620.35,2026-04-25
39333,840,192,4,8702.48,2024-10-23
39334,3837,46,1,1872.9,2024-10-11
39335,3314,197,3,13740.36,2025-08-02
39336,3649,9,2,9457.38,2025-04-06
39337,548,142,5,12274.05,2024-05-09
39338,4163,68,1,2379.2,2026-05-01
39339,3667,193,1,2234.37,2025-11-21
39340,4778,40,2,586.36,2025-12-26
39341,2627,150,5,15105.4,2024-11-07
39342,4933,15,3,10480.26,2025-01-06
39343,3877,153,3,607.17,2025-06-22
39344,1326,64,3,14299.14,2026-03-10
39345,3792,179,1,4581.59,2026-02-20
39346,2872,160,4,1995.12,2025-07-19
39347,575,170,1,4184.47,2025-03-17
39348,1102,145,5,18020.65,2024-03-16
39349,30,126,2,3741.54,2026-04-03
39350,1376,162,4,5811.28,2026-03-25
39351,2811,197,1,4580.12,2025-11-15
39352,4927,47,2,550.94,2026-05-12
39353,3949,170,2,8368.94,2025-12-07
39354,3805,94,4,14972.44,2026-06-01
39355,4631,50,1,2070.7,2024-12-11
39356,4465,109,1,853.04,2025-12-14
39357,3732,181,2,2360.48,2025-11-05
39358,4398,14,4,11573.68,2026-06-26
39359,3523,67,3,5084.79,2024-10-12
39360,2355,20,1,249.38,2026-06-21
39361,3751,189,1,1281.28,2025-11-19
39362,3135,151,5,24430.05,2025-10-01
39363,4933,23,2,1751.7,2025-05-10
39364,1300,149,5,13974.2,2025-09-12
39365,4607,172,4,9863.6,2025-05-15
39366,3066,133,2,6753.84,2025-09-16
39367,887,52,3,2100.15,2026-02-26
39368,1559,167,4,12508.28,2025-08-12
39369,3808,22,2,4122.6,2024-08-13
39370,2986,69,2,3213.72,2025-07-05
39371,3785,196,5,19180.0,2025-08-22
39372,2047,149,3,8384.52,2025-04-19
39373,4891,133,3,10130.76,2025-11-19
39374,3458,189,4,5125.12,2025-03-31
39375,3301,77,1,1842.78,2025-11-21
39376,3299,124,5,801.95,2026-06-10
39377,3399,11,5,6552.0,2026-06-04
39378,4373,67,1,1694.93,2026-01-31
39379,4326,68,5,11896.0,2025-09-30
39380,2061,113,1,4930.57,2026-01-13
39381,1527,137,4,15283.76,2025-12-06
39382,3695,94,2,7486.22,2025-11-01
39383,4711,51,2,2811.04,2025-07-10
39384,2151,60,3,13588.2,2024-10-26
39385,2157,45,5,22812.0,2024-02-28
39386,2424,188,5,20955.7,2025-03-22
39387,2795,58,5,18031.45,2025-02-03
39388,4244,76,2,7689.56,2026-02-01
39389,3043,182,2,345.62,2024-07-04
39390,4092,49,2,5357.98,2025-07-31
39391,3079,141,3,3249.87,2025-12-01
39392,3235,149,1,2794.84,2025-12-10
39393,436,21,1,1962.76,2024-03-16
39394,1458,155,5,22660.35,2026-04-16
39395,2373,69,1,1606.86,2025-12-11
39396,2205,81,1,2685.04,2025-08-29
